"tt0000001"|10000000|
"tt0000002"|10000001|
"tt0000003"|10000001|
"tt0000004"|10000001|
"tt0000005"|10000000|
"tt0000006"|10000000|
"tt0000007"|10000000|
"tt0000007"|10000002|
"tt0000008"|10000000|
"tt0000009"|10000003|
"tt0000010"|10000004|
"tt0000011"|10000005|
"tt0000012"|10000006|
"tt0000012"|10000004|
"tt0000013"|10000004|
"tt0000014"|10000004|
"tt0000015"|10000001|
"tt0000016"|10000004|
"tt0000017"|10000007|
"tt0000017"|10000005|
"tt0000018"|10000005|
"tt0000020"|10000008|
"tt0000022"|10000004|
"tt0000023"|10000004|
"tt0000024"|10000008|
"tt0000025"|10000008|
"tt0000026"|10000004|
"tt0000027"|10000004|
"tt0000028"|10000004|
"tt0000029"|10000004|
"tt0000030"|10000008|
"tt0000030"|10000009|
"tt0000031"|10000004|
"tt0000032"|10000005|
"tt0000033"|10000004|
"tt0000034"|10000010|
"tt0000035"|10000010|
"tt0000036"|10000000|
"tt0000037"|10000010|
"tt0000038"|10000002|
"tt0000040"|10000010|
"tt0000041"|10000004|
"tt0000042"|10000010|
"tt0000043"|10000010|
"tt0000044"|10000010|
"tt0000045"|10000010|
"tt0000046"|10000010|
"tt0000047"|10000010|
"tt0000048"|10000008|
"tt0000049"|10000008|
"tt0000050"|10000010|
"tt0000051"|10000010|
"tt0000052"|10000011|
"tt0000054"|10000010|
"tt0000055"|10000010|
"tt0000057"|10000010|
"tt0000058"|10000010|
"tt0000059"|10000010|
"tt0000062"|10000010|
"tt0000063"|10000010|
"tt0000064"|10000010|
"tt0000065"|10000010|
"tt0000066"|10000010|
"tt0000067"|10000010|
"tt0000068"|10000010|
"tt0000069"|10000010|
"tt0000070"|10000004|
"tt0000071"|10000010|
"tt0000072"|10000010|
"tt0000073"|10000010|
"tt0000074"|10000010|
"tt0000075"|10000010|
"tt0000076"|10000000|
"tt0000077"|10000010|
"tt0000078"|10000012|
"tt0000079"|10000010|
"tt0000080"|10000010|
"tt0000081"|10000010|
"tt0000082"|10000000|
"tt0000083"|10000010|
"tt0000084"|10000010|
"tt0000085"|10000010|
"tt0000086"|10000010|
"tt0000087"|10000010|
"tt0000088"|10000010|
"tt0000089"|10000006|
"tt0000089"|10000013|
"tt0000090"|10000010|
"tt0000091"|10000010|
"tt0000092"|10000010|
"tt0000094"|10000010|
"tt0000095"|10000010|
"tt0000096"|10000010|
"tt0000097"|10000010|
"tt0000098"|10000010|
"tt0000099"|10000010|
"tt0000100"|10000010|
"tt0000101"|10000010|
"tt0000102"|10000010|
"tt0000103"|10000010|
"tt0000104"|10000014|
"tt0000105"|10000010|
"tt0000106"|10000010|
"tt0000107"|10000010|
"tt0000108"|10000000|
"tt0000109"|10000000|
"tt0000110"|10000000|
"tt0000111"|10000000|
"tt0000112"|10000000|
"tt0000113"|10000000|
"tt0000114"|10000010|
"tt0000115"|10000010|
"tt0000116"|10000010|
"tt0000117"|10000012|
"tt0000118"|10000010|
"tt0000119"|10000010|
"tt0000120"|10000010|
"tt0000121"|10000015|
"tt0000122"|10000010|
"tt0000123"|10000010|
"tt0000124"|10000010|
"tt0000126"|10000010|
"tt0000127"|10000010|
"tt0000128"|10000010|
"tt0000129"|10000010|
"tt0000130"|10000010|
"tt0000131"|10000010|
"tt0000132"|10000010|
"tt0000133"|10000010|
"tt0000135"|10000000|
"tt0000138"|10000010|
"tt0000140"|10000016|
"tt0000141"|10000016|
"tt0000143"|10000016|
"tt0000144"|10000016|
"tt0000147"|10000017|
"tt0000149"|10000010|
"tt0000150"|10000016|
"tt0000151"|10000010|
"tt0000152"|10000010|
"tt0000153"|10000018|
"tt0000155"|10000010|
"tt0000156"|10000010|
"tt0000159"|10000010|
"tt0000162"|10000013|
"tt0000164"|10000016|
"tt0000165"|10000019|
"tt0000167"|10000020|
"tt0000169"|10000013|
"tt0000170"|10000009|
"tt0000172"|10000018|
"tt0000174"|10000021|
"tt0000175"|10000022|
"tt0000177"|10000023|
"tt0000178"|10000024|
"tt0000179"|10000010|
"tt0000182"|10000009|
"tt0000184"|10000025|
"tt0000186"|10000010|
"tt0000190"|10000021|
"tt0000192"|10000025|
"tt0000196"|10000018|
"tt0000205"|10000016|
"tt0000208"|10000018|
"tt0000210"|10000010|
"tt0000211"|10000010|
"tt0000213"|10000016|
"tt0000214"|10000023|
"tt0000215"|10000021|
"tt0000218"|10000010|
"tt0000222"|10000016|
"tt0000228"|10000016|
"tt0000229"|10000014|
"tt0000230"|10000010|
"tt0000234"|10000010|
"tt0000235"|10000010|
"tt0000239"|10000016|
"tt0000242"|10000010|
"tt0000246"|10000010|
"tt0000247"|10000026|
"tt0000247"|10000000|
